DateOfValuation,Size SqM,SqFt,PropertyType,NoOfFloors,ADDRESS,SCHEME,PRICE,YEAR,pricePerSqft,SellerName
27/04/2017,81,872,Condominium/Apartment,17,"1-4-8 (4-8A),JLN 4/89A",SERI MAS CONDOMINIUM,295000,2017,338.3509052,null
1/11/2017,80,861,Condominium/Apartment,19,"1-11-4, SERI MAS,JLN 4/89A",SERI MAS CONDOMINIUM,295000,2017,342.5802915,null
23/01/2017,81,872,Condominium/Apartment,17,"5-9-8(P-9-5P),JLN 4/89A",SERI MAS CONDOMINIUM,300000,2017,344.0856663,null
18/08/2017,91,980,Condominium/Apartment,17,"5-13-6,JLN 4/89A",SERI MAS CONDOMINIUM,340000,2017,347.1105953,null
4/1/2017,80,861,Condominium/Apartment,19,"1-1-4, SERI MAS,JLN 4/89A",SERI MAS CONDOMINIUM,300000,2017,348.3867371,null
26/07/2017,80,861,Condominium/Apartment,19,"5-6-4 (6-09P),JLN 4/89A",SERI MAS CONDOMINIUM,300000,2017,348.3867371,null
15/10/2018,80,861,Condominium/Apartment,19,"5-15-9(15-04P),JLN 4/89A",SERI MAS CONDOMINIUM,300000,2018,348.3867371,null
23/05/2017,85,915,Condominium/Apartment,19,"5-4-11,JLN 4/89A",SERI MAS CONDOMINIUM,320000,2017,349.7529596,null
10/6/2017,81,872,Condominium/Apartment,17,"1-10-5,JLN 4/89A",SERI MAS CONDOMINIUM,305000,2017,349.8204274,null
15/01/2020,89,958,Condominium/Apartment,17,"5-2-12,JLN 4/89A",SERI MAS CONDOMINIUM,340000,2020,354.9108334,null
23/10/2018,91,980,Condominium/Apartment,23,"5-5-6,JALAN 4/89B",SERI MAS CONDOMINIUM,350000,2018,357.3197304,null
30/01/2018,78,840,Condominium/Apartment,21,"3-1-6,JLN 4/89A",SERI MAS CONDOMINIUM,300000,2018,357.3197304,null
12/3/2018,80,861,Condominium/Apartment,19,"1-9-10,JLN 4/89A",SERI MAS CONDOMINIUM,320000,2018,371.6125196,null
20/10/2020,80,861,Condominium/Apartment,19,"5-5-0,JLN 4/89A",SERI MAS CONDOMINIUM,320000,2020,371.6125196,null
23/10/2020,80,861,Condominium/Apartment,19,"5-17-4,JLN 4/89A",SERI MAS CONDOMINIUM,330000,2020,383.2254109,null
17/08/2020,81,872,Condominium/Apartment,19,"1-12-5,JLN 4/89A",SERI MAS CONDOMINIUM,335000,2020,384.2289941,null
20/08/2019,89,958,Condominium/Apartment,19,"5-15-1,JLN 4/89A",SERI MAS CONDOMINIUM,370000,2019,386.2264951,null
30/09/2020,80,861,Condominium/Apartment,17,"5-4-3,JLN 4/89A",SERI MAS CONDOMINIUM,345000,2020,400.6447477,null
17/10/2019,81,872,Condominium/Apartment,19,"5-13-15,JLN 4/89A",SERI MAS CONDOMINIUM,350000,2019,401.4332774,null
7/2/2020,103,1109,Condominium/Apartment,22,"6-6,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,400000,2020,360.788854,null
19/11/2018,103,1109,Condominium/Apartment,22,"18-6,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,450000,2018,405.8874608,null
23/07/2018,93,1001,Condominium/Apartment,22,"19-3A,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,450000,2018,449.5312737,null
4/2/2019,103,1109,Condominium/Apartment,22,"19-6,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,500000,2019,450.9860675,null
16/06/2020,106,1141,Condominium/Apartment,22,"13A-09,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,520000,2020,455.7512033,null
10/8/2019,103,1109,Condominium/Apartment,22,"8-6,JLN JELAWAT 1",SERI PUTERI KONDOMINIUM,520000,2019,469.0255102,null
4/12/2019,103,1109,Condominium/Apartment,22,"13A-06,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,530000,2019,478.0452316,null
7/6/2020,93,1001,Condominium/Apartment,22,"20-8,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,485000,2020,484.4948173,null
7/10/2020,104,1119,Condominium/Apartment,22,"20-1,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,580000,2020,518.1136091,null
18/05/2017,93.829,1010,Condominium/Apartment,22,"16-13,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,530000,2017,524.7701548,null
2/9/2018,93,1001,Condominium/Apartment,22,"15-2,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,530000,2018,529.4479446,null
20/06/2018,93,1001,Condominium/Apartment,22,"18-3A,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,530000,2018,529.4479446,null
3/1/2017,93.829,1010,Condominium/Apartment,22,"13-11,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,550000,2017,544.5728021,null
4/7/2017,93.829,1010,Condominium/Apartment,22,"13-15,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,550000,2017,544.5728021,null
30/03/2017,93,1001,Condominium/Apartment,22,"16-2,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,550000,2017,549.4271123,null
21/09/2017,93,1001,Condominium/Apartment,22,"20-03A,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,550000,2017,549.4271123,null
17/05/2019,93,1001,Condominium/Apartment,22,"6-03,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,550000,2019,549.4271123,null
6/10/2019,93,1001,Condominium/Apartment,22,"7-2,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,550000,2019,549.4271123,null
27/11/2017,93,1001,Condominium/Apartment,22,"8-12,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,568000,2017,567.4083633,null
22/08/2017,93,1001,Condominium/Apartment,22,"19-13A,JALAN JELAWAT 1, CHERAS",SERI PUTERI KONDOMINIUM,600000,2017,599.3750317,null
2/10/2017,680,7319,Detached House,3,"5,JLN DAMANSARA",SEVENTY DAMANSARA,5500000,2017,751.4223742,null
8/10/2017,722,7772,Detached House,2,"3 (PLOT 10),JLN DAMANSARA",SEVENTY DAMANSARA,7050000,2017,907.1566009,null
6/4/2018,565,6082,Detached House,3,"10,JLN DAMANSARA",SEVENTY DAMANSARA,6500000,2018,1068.79707,null
6/4/2018,565,6082,Detached House,3,"10,JLN DAMANSARA",SEVENTY DAMANSARA,6500000,2018,1068.79707,null
2/6/2020,728,7836,Detached House,2,"2 (PLOT 11),JLN DAMANSARA",SEVENTY DAMANSARA,8500000,2020,1084.72061,null
21/08/2018,728,7836,Detached House,2,"2 (PLOT 11),JLN DAMANSARA",SEVENTY DAMANSARA,9500000,2018,1212.3348,null
19/12/2019,572,6157,Detached House,1,"PLOT 2830A,OFF JLN DAMANSARA",SG PENCHALA,750000,2019,121.8135445,null
6/9/2017,1129,12152,Detached House,1,"8415(P/LOT 2904),JALAN 7/71B",SG PENCHALA,1800000,2017,148.1183648,null
11/10/2017,4933,53098,Detached House,2,"LOT 2746,JLN SERI PENCHALA",SG PENCHALA,8100000,2017,152.547203,null
21/06/2019,1080,11625,Detached House,2,"1 (2904),JALAN 7/71B PINGGIRAN TTDI",SG PENCHALA,2000000,2019,172.0428332,null
21/03/2018,654,7040,Detached House,2,"2811E,JALAN SG PENCHALA 3",SG PENCHALA,1500000,2018,213.0805732,null
2/2/2021,465,5005,Detached House,2,"2890-3,JALAN 6/71B,PINGGIRAN TTDI",SG PENCHALA,1200000,2021,239.7500127,null
21/06/2017,743,7998,Detached House,2,"NO.4B,JLN 3/71B",SG PENCHALA,2100000,2017,262.5795058,null
20/01/2020,829,8923,Detached House,2,"15,JALAN 6/71B,PINGGIRAN TTDI",SG PENCHALA,2600000,2020,291.3729044,null
18/12/2018,851,9160,Detached House,2,"NO. 2,JALAN CAHAYA 2",SG PENCHALA,3700000,2018,403.9266518,null
13/06/2017,137,1475,Terraced House,2,"33,JLN 2/71C",SG PENCHALA,285000,2017,193.2656352,null
21/10/2020,137,1475,Terraced House,2,"27, VILLA ISTIMEWA,JALAN 2/71C",SG PENCHALA,880000,2020,596.7500315,null
4/4/2019,93,1001,Condominium/Apartment,10,"B-9-1,JALAN 2/91A",SHAMELIN BISTARI CONDO,250000,2019,249.7395965,null
6/8/2017,97.25,1047,Condominium/Apartment,10,"A-3A-4,JALAN 2/91A",SHAMELIN BISTARI CONDO,345000,2017,329.5792269,null
14/06/2017,97,1044,Condominium/Apartment,10,"B-2-3,JALAN 2/91A",SHAMELIN BISTARI CONDO,390000,2017,373.5280481,null
17/02/2017,97,1044,Condominium/Apartment,10,"A-3-3,JALAN 2/91A",SHAMELIN BISTARI CONDO,395000,2017,378.3168692,null
29/01/2021,97,1044,Condominium/Apartment,10,"B-5-4,JALAN 2/91A",SHAMELIN BISTARI CONDO,407000,2021,389.8100399,null
29/05/2018,93,1001,Condominium/Apartment,10,"B-2-2,JALAN 2/91A",SHAMELIN BISTARI CONDO,400000,2018,399.5833544,null
10/11/2019,97.25,1047,Condominium/Apartment,10,"B-3-7,JALAN 2/91A",SHAMELIN BISTARI CONDO,420000,2019,401.2268849,null
23/12/2020,97,1044,Condominium/Apartment,10,"B-1-7,JALAN 2/91A",SHAMELIN BISTARI CONDO,430000,2020,411.8386171,null
3/6/2017,97,1044,Condominium/Apartment,10,"A-3-3,JALAN 2/91A",SHAMELIN BISTARI CONDO,435000,2017,416.6274382,null
5/4/2018,93,1001,Condominium/Apartment,10,"B-5-12,JALAN 2/91A",SHAMELIN BISTARI CONDO,418000,2018,417.5646054,null
18/02/2019,93,1001,Condominium/Apartment,10,"B-6-2,JALAN 2/91A",SHAMELIN BISTARI CONDO,420000,2019,419.5625222,null
2/6/2018,97,1044,Condominium/Apartment,10,"B-9-4,JALAN 2/91A",SHAMELIN BISTARI CONDO,438800,2018,420.2669423,null
6/4/2018,93,1001,Condominium/Apartment,10,"B-2-12,JALAN 2/91A",SHAMELIN BISTARI CONDO,435000,2018,434.5468979,null
15/02/2021,97,1044,Condominium/Apartment,10,"A-9-6,JALAN 2/91A",SHAMELIN BISTARI CONDO,460000,2021,440.5715439,null
14/05/2020,890.279,9583,Detached House,2,"NO.208,JALAN PISANG",SHANGHAI GARDEN,4000000,2020,417.4113055,null
14/05/2020,890.279,9583,Detached House,2,"NO.208,JALAN PISANG",SHANGHAI GARDEN,4000000,2020,417.4113055,null
30/05/2017,259.563,2794,Terraced House,1,"NO.27,JLN  PISANG",SHANGHAI GARDEN,760000,2017,272.0201983,null
28/09/2020,172.144,1853,Terraced House,1,"19,JLN ANGGUR",SHANGHAI GARDEN,550000,2020,296.8254569,null
17/06/2019,163.411,1759,Terraced House,1,"NO.43,JLN ANGGOR",SHANGHAI GARDEN,530000,2019,301.3178969,null
27/08/2020,162.482,1749,Terraced House,1,"35,JALAN  ANGGUR",SHANGHAI GARDEN,538000,2020,307.6148982,null
24/07/2017,156.072,1680,Terraced House,1,"NO. 53,JALAN ANGGOR, OFF JALAN KLANG LAMA",SHANGHAI GARDEN,528000,2017,314.2963029,null
22/10/2019,220.823,2377,Terraced House,1,"NO. 8,LRG ANGGOR",SHANGHAI GARDEN,750000,2019,315.5348285,null
24/11/2020,187.286,2016,Terraced House,1,"37,JALAN  ANGGUR",SHANGHAI GARDEN,688000,2020,341.2820679,null
16/02/2017,162.84,1753,Terraced House,1,"NO.41,JLN ANGGOR",SHANGHAI GARDEN,628000,2017,358.2852222,null
29/05/2017,188.401,2028,Terraced House,1,"19,LORONG ANGGOR",SHANGHAI GARDEN,733000,2017,361.4524032,null
6/12/2018,162.389,1748,Terraced House,1,"32,LRG ANGGUR",SHANGHAI GARDEN,638000,2018,365.0013048,null
8/10/2017,251.852,2711,Terraced House,1,"NO.23, JALAN PISANG 1",SHANGHAI GARDEN,1050000,2017,387.3238505,null
25/10/2017,281.208,3027,Terraced House,1,"30,JLN ANGGOR",SHANGHAI GARDEN,1200000,2017,396.4458902,null
22/11/2018,534.732,5756,Detached House,2,"NO.3 (N/LOT 22900),JLN PERMATANG PASIR",SIEWDOR GARDEN,1600000,2018,277.9803862,null
28/11/2017,261.89,2819,Town Houses,4,"17-1,NO.1,JALAN YAACOB LATIF,BDR TUN RAZAK,",SOMMERSET  CLOSE SURIA PERMAISURI,550000,2017,195.1075698,null
18/01/2020,216.74,2333,Town Houses,4,"NO.28-1,NO.1,JALAN YAACOB LATIF,BDR TUN RAZAK,",SOMMERSET  CLOSE SURIA PERMAISURI,510300,2020,218.734277,null
12/5/2019,168,1808,Town Houses,4,"NO. 3A,NO.1,JALAN YAACOB LATIF,BDR TUN RAZAK,",SOMMERSET  CLOSE SURIA PERMAISURI,580000,2019,320.7369961,null
30/01/2018,165.92,1786,Town Houses,4,"NO. 29,NO.1,JALAN YAACOB LATIF,BDR TUN RAZAK,",SOMMERSET  CLOSE SURIA PERMAISURI,865000,2018,484.3370743,null
3/12/2021,160,1722,Condominium/Apartment,5,"1-3,JLN MEDANG TANDUK",SRI BAYU,950000,2021,551.6123338,null
28/06/2019,282,3035,Condominium/Apartment,5,"52-3,JLN GALLAGHER",SRI DUTA I & II,1015000,2019,334.3853789,null
6/9/2020,171,1841,Condominium/Apartment,5,"84-0,JLN GALLAGHER",SRI DUTA I & II,880000,2020,478.0979785,null
7/12/2018,180,1938,Condominium/Apartment,5,"52,JLN GALLAGHER",SRI DUTA I & II,930000,2018,479.9995045,null
31/10/2017,167,1798,Condominium/Apartment,5,"10-1 (SDII),JLN GALLAGHER",SRI DUTA I & II,955000,2017,531.2723896,null
23/09/2020,168,1808,Condominium/Apartment,4,"S12-2(98-1),JLN GALLAGHER",SRI DUTA I & II,1000000,2020,552.9948209,null
2/8/2021,175,1884,Condominium/Apartment,9,"10-2,JLN DUTA",SRI DUTA I & II,1050000,2021,557.4187794,null
31/07/2019,171,1841,Condominium/Apartment,7,"84-3 (S5-4),JLN GALLAGHER",SRI DUTA I & II,1040000,2019,565.0248836,null
2/9/2021,174,1873,Condominium/Apartment,7,"100-1,JLN GALLAGHER",SRI DUTA I & II,1100000,2021,587.3186373,null
13/09/2017,189,2034,Condominium/Apartment,6,"4-5,JLN LANGGAK DUTA",SRI DUTA I & II,1200000,2017,589.8611423,null
28/06/2017,168,1808,Condominium/Apartment,8,"98-2,JALAN GALLAGHER",SRI DUTA I & II,1078000,2017,596.1284169,null
4/11/2019,176,1894,Condominium/Apartment,4,"6-4 SD II,JLN LANGGAK  DUTA",SRI DUTA I & II,1130000,2019,596.4803227,null
9/6/2019,175,1884,Condominium/Apartment,9,"10-3, SD II,JLN LANGGAK DUTA",SRI DUTA I & II,1130000,2019,599.8887817,null
20/03/2019,176,1894,Condominium/Apartment,9,"9-5, NO.11, SD II,JLN DUTA",SRI DUTA I & II,1150000,2019,607.0374965,null
14/06/2018,157,1690,Condominium/Apartment,5,"54-2 (N3-3),JLN GALLAGHER",SRI DUTA I & II,1050000,2018,621.326665,null
19/02/2021,171,1841,Condominium/Apartment,7,"84-2,JLN GALLAGHER",SRI DUTA I & II,1150000,2021,624.7871309,null
19/09/2019,168,1808,Condominium/Apartment,5,"100-0 (S13-1),JLN GALLAGHER",SRI DUTA I & II,1200000,2019,663.593785,null
15/05/2019,215,2314,Condominium/Apartment,9,"19-5,JLN DUTA",SRI DUTA I & II,1550000,2019,669.7667505,null
4/12/2021,215,2314,Condominium/Apartment,6,"19-4,JLN GALLAGHER",SRI DUTA I & II,1550000,2021,669.7667505,null
17/10/2018,155,1668,Condominium/Apartment,5,"88-1,JLN GALLAGHER",SRI DUTA I & II,1120000,2018,671.3000355,null
15/03/2019,175,1884,Condominium/Apartment,5,"62-1,JLN GALLAGHER",SRI DUTA I & II,1275000,2019,676.8656607,null
1/9/2017,178,1916,Condominium/Apartment,5,"60-1,JALAN LANGGAK DUTA",SRI DUTA I & II,1300000,2017,678.5060049,null
30/03/2021,171,1841,Condominium/Apartment,6,"16-1 SD2,JLN GALLAGHER",SRI DUTA I & II,1250000,2021,679.1164467,null
19/11/2020,164,1765,Condominium/Apartment,7,"86-2 (S6-3),JLN GALLAGHER",SRI DUTA I & II,1200000,2020,679.7789993,null
30/05/2019,188,2024,Condominium/Apartment,9,"17-5,JLN LANGGAK DUTA",SRI DUTA I & II,1380000,2019,681.9485068,null
26/12/2017,258,2777,Condominium/Apartment,6,"12-2 ,SD II,JLN LANGGAK DUTA",SRI DUTA I & II,1900000,2017,684.1703365,null
22/09/2020,175,1884,Condominium/Apartment,6,"14-5 SD II,JLN GALLAGHER",SRI DUTA I & II,1300000,2020,690.1375364,null
27/11/2020,181,1948,Condominium/Apartment,6,"15-4,JLN LANGGAK DUTA",SRI DUTA I & II,1350000,2020,692.9238971,null
8/6/2018,160,1722,Condominium/Apartment,5,"68-1,JLN GALLAGHER",SRI DUTA I & II,1200000,2018,696.7734743,null
3/5/2017,157,1690,Condominium/Apartment,7,"54-1, (N3-2),JLN GALLAGHER",SRI DUTA I & II,1200000,2017,710.0876171,null
25/05/2017,182,1959,Condominium/Apartment,7,"94-1,JALAN LANGGAK DUTA",SRI DUTA I & II,1399000,2017,714.1290041,null
23/09/2019,258,2777,Condominium/Apartment,5,"12-4,JLN LANGGAK DUTA",SRI DUTA I & II,2100000,2019,756.1882667,null
20/09/2019,178,1916,Condominium/Apartment,6,"2-3,JLN LANGGAK DUTA",SRI DUTA I & II,1470000,2019,767.2337133,null
21/02/2019,173,1862,Condominium/Apartment,7,"3-3, SERI DUTA II,JLN LANGGAK DUTA",SRI DUTA I & II,1450000,2019,778.6678518,null
20/02/2018,251,2702,Condominium/Apartment,7,"62-4,JALAN LANGGAK DUTA",SRI DUTA I & II,2200000,2018,814.2903817,null
26/09/2018,120,1292,Condominium/Apartment,9,"1A-M-2,JALAN MEDANG KAPAS",SRI KASTURINA,625000,2018,483.8704683,null
20/06/2018,120,1292,Condominium/Apartment,9,"1A-1-4,JALAN MEDANG KAPAS",SRI KASTURINA,800000,2018,619.3541994,null
14/06/2017,120,1292,Condominium/Apartment,9,"1A-1-2,JALAN MEDANG KAPAS",SRI KASTURINA,850000,2017,658.0638368,null
14/06/2017,120,1292,Condominium/Apartment,9,"1A-3-4,JLN MEDANG SERAI, OFF JLN MEDANG KAPAS",SRI KASTURINA,920000,2017,712.2573293,null
14/02/2017,102.93,1108,Condominium/Apartment,10,"167-7-15,JLN SG BESI",SRI MUTIARA CONDO,330000,2017,297.8532291,null
14/02/2017,102.93,1108,Condominium/Apartment,10,"167-7-15,JLN SG BESI",SRI MUTIARA CONDO,330000,2017,297.8532291,null
15/02/2019,181,1948,Condominium/Apartment,23,"37-04-6,JALAN MAAROF",SRI PENAGA,769000,2019,394.7099829,null
10/8/2020,198,2131,Condominium/Apartment,24,"33-6-1,JLN MEDANG SERAI",SRI PENAGA,1670000,2020,783.5769038,null
18/12/2017,215,2314,Condominium/Apartment,24,"33-22-2,JLN MAAROF",SRI PENAGA,1900000,2017,821.0044038,null
20/09/2017,181,1948,Condominium/Apartment,24,"33-2-3,JLN MAAROF",SRI PENAGA,1630000,2017,836.6414461,null
1/11/2021,181,1948,Condominium/Apartment,24,"33-17-3,JLN MAAROF",SRI PENAGA,1680000,2021,862.3052942,null
9/10/2019,246,2648,Condominium/Apartment,24,"35-5-12,JLN MAAROF",SRI PENAGA,2302890,2019,869.6979221,null
25/01/2017,198,2131,Condominium/Apartment,24,"33-6-1,JLN MAAROF",SRI PENAGA,1900000,2017,891.4946809,null
7/11/2018,181,1948,Condominium/Apartment,24,"33-20-3,JLN MAAROF",SRI PENAGA,1800000,2018,923.8985295,null
27/12/2018,181,1948,Condominium/Apartment,24,"37-6-6,JLN MAAROF",SRI PENAGA,1830000,2018,939.2968383,null
29/12/2020,181,1948,Condominium/Apartment,24,"37-2-6,JLN MEDANG SERAI",SRI PENAGA,1830000,2020,939.2968383,null
23/04/2019,107,1152,Condominium/Apartment,24,"33-2-4,JLN MAAROF",SRI PENAGA,1100000,2019,955.0789056,null
15/03/2021,95,1023,Condominium/Apartment,24,"37-7-5,JLN MAAROF",SRI PENAGA,990000,2021,968.1484064,null
14/12/2018,181,1948,Condominium/Apartment,24,"37-14-6,JLN MEDANG SERAI",SRI PENAGA,1888000,2018,969.066902,null
30/08/2019,181,1948,Condominium/Apartment,24,"37-8-6,JLN MEDANG SERAI",SRI PENAGA,1900000,2019,975.2262255,null
27/01/2017,200,2153,Condominium/Apartment,25,"33-18-1,JLN MEDANG SERAI",SRI PENAGA,2100000,2017,975.482864,null
22/05/2017,200,2153,Condominium/Apartment,24,"37-16-1,JLN MAAROF",SRI PENAGA,2100000,2017,975.482864,null
4/5/2019,95,1023,Condominium/Apartment,24,"37-21-5,JLN MAAROF",SRI PENAGA,998000,2019,975.9718279,null
6/11/2019,222,2390,Condominium/Apartment,24,"33-22-1,JLN MAAROF",SRI PENAGA,2350000,2019,983.4340328,null
13/10/2020,109,1173,Condominium/Apartment,24,"33-6-7,JLN MEDANG SERAI",SRI PENAGA,1180000,2020,1005.740305,null
12/3/2019,181,1948,Condominium/Apartment,24,"33-14-3,JLN MEDANG SERAI",SRI PENAGA,1960000,2019,1006.022843,null
29/03/2018,95,1023,Condominium/Apartment,24,"33-02-5,JLN MEDANG SERAI",SRI PENAGA,1030000,2018,1007.265514,null
25/09/2019,95,1023,Condominium/Apartment,24,"37-12-5,JLN MAAROF",SRI PENAGA,1037000,2019,1014.111008,null
6/8/2017,109,1173,Condominium/Apartment,23,"37-4-7,JLN MAAROF",SRI PENAGA,1200000,2017,1022.786751,null
8/6/2018,200,2153,Condominium/Apartment,24,"33-19-1,JLN MAAROF",SRI PENAGA,2208888,2018,1026.063044,null
27/11/2019,95,1023,Condominium/Apartment,24,"37-3-5,JLN MAAROF",SRI PENAGA,1050000,2019,1026.824067,null
12/12/2017,200,2153,Condominium/Apartment,24,"33-15-1,JLN MAAROF",SRI PENAGA,2250000,2017,1045.160211,null
16/12/2017,95,1023,Condominium/Apartment,24,"37-15-5,JLN MAAROF",SRI PENAGA,1075000,2017,1051.272259,null
12/2/2019,95,1023,Condominium/Apartment,24,"37-13-5,JLN MAAROF",SRI PENAGA,1075000,2019,1051.272259,null
18/04/2017,95,1023,Condominium/Apartment,24,"33-7-5,JLN MAAROF",SRI PENAGA,1100000,2017,1075.720452,null
9/5/2017,109,1173,Condominium/Apartment,24,"37-12-7,JLN MAAROF",SRI PENAGA,1300000,2017,1108.018981,null
23/12/2019,107,1152,Condominium/Apartment,24,"37-10-4,JLN MEDANG SERAI",SRI PENAGA,1280000,2019,1111.364545,null
3/10/2017,95,1023,Condominium/Apartment,24,"33-08-02,JLN MEDANG SERAI",SRI PENAGA,1150000,2017,1124.616836,null
26/04/2017,109,1173,Condominium/Apartment,24,"37-15-7,JLN MAAROF",SRI PENAGA,1320000,2017,1125.065426,null
1/9/2017,107,1152,Condominium/Apartment,24,"33-17-4,JLN MAAROF",SRI PENAGA,1370000,2017,1189.507364,null
20/12/2017,95,1023,Condominium/Apartment,23,"33-11-02,JLN MAAROF",SRI PENAGA,1300000,2017,1271.305988,null
16/09/2020,246,2648,Town Houses,8,"35-5-11,JLN MAAROF",SRI PENAGA,2500000,2020,944.137499,null
17/07/2018,678,7298,Low-Cost Flat,18,"A-G-06,JLN BDR SRI PERMAISURI",SRI PENARA,220000,2018,30.14555838,null
9/12/2019,650,6997,Low-Cost Flat,18,"D-5-5,JLN SRI PERMAISURI 1",SRI PENARA,220000,2019,31.44413628,null
10/4/2019,650,6997,Low-Cost Flat,18,"C-16-22,JLN BDR SRI PERMAISURI",SRI PENARA,260000,2019,37.16125196,null
28/04/2017,60,646,Low-Cost Flat,18,"C-15-13,JLN SRI PERMAISURI 1",SRI PENARA,65000,2017,100.6450574,null
9/10/2017,60,646,Low-Cost Flat,18,"C-5-16,JLN SRI PERMAISURI 1",SRI PENARA,65000,2017,100.6450574,null
17/08/2017,60,646,Low-Cost Flat,18,"A-10-12,JLN SRI PERMAISURI 1",SRI PENARA,65000,2017,100.6450574,null
4/4/2018,60,646,Low-Cost Flat,18,"B-2-27,JLN SRI PERMAISURI 1",SRI PENARA,100000,2018,154.8385498,null
26/09/2017,60,646,Low-Cost Flat,18,"A-01-36,JLN SRI PERMAISURI 1",SRI PENARA,105000,2017,162.5804773,null
3/2/2020,60,646,Low-Cost Flat,18,"C-15-19,JLN BDR SRI DAMANSARA",SRI PENARA,120000,2020,185.8062598,null
3/8/2018,60,646,Low-Cost Flat,18,"B-1-2,JLN SRI PERMAISURI 1",SRI PENARA,128000,2018,198.1933438,null
13/06/2018,60,646,Low-Cost Flat,18,"C-06-31,JLN BDR SRI PERMAISURI",SRI PENARA,130000,2018,201.2901148,null
16/03/2017,60.41,650,Low-Cost Flat,18,"D-13-38,JLN SRI PERMAISURI 1",SRI PENARA,135000,2017,207.6133511,null
24/01/2017,60.013,646,Low-Cost Flat,18,"C-17-13,JLN SRI PERMAISURI 1",SRI PENARA,136000,2017,210.5348119,null
9/6/2019,63,678,Low-Cost Flat,19,"B-G-2,JLN SRI PERMAISURI 1",SRI PENARA,145000,2019,213.8246641,null
1/6/2017,60,646,Low-Cost Flat,18,"A-16-12,JLN SRI PERMAISURI 1",SRI PENARA,140000,2017,216.7739698,null
26/12/2017,60,646,Low-Cost Flat,18,"B-14-27,JLN BDR SRI PERMAISURI",SRI PENARA,150000,2017,232.2578248,null
22/05/2018,60,646,Low-Cost Flat,18,"C-14-40,JLN BDR SRI PERMAISURI",SRI PENARA,150000,2018,232.2578248,null
16/01/2020,60,646,Low-Cost Flat,18,"C-07-32,JLN BDR SRI PERMAISURI",SRI PENARA,150000,2020,232.2578248,null
28/03/2019,60,646,Low-Cost Flat,18,"D-3-18,JLN SRI PERMAISURI",SRI PENARA,150000,2019,232.2578248,null
18/05/2017,60,646,Low-Cost Flat,18,"A-3-40,JLN BDR SRI PERMAISURI",SRI PENARA,155000,2017,239.9997523,null
28/09/2019,60.385,650,Low-Cost Flat,18,"A-09-12,JLN BDR SRI PERMAISURI",SRI PENARA,162000,2019,249.2391661,null
13/01/2017,60,646,Low-Cost Flat,18,"C-15-31,JLN SRI PERMAISURI 1",SRI PENARA,168000,2017,260.1287637,null
29/09/2017,60,646,Low-Cost Flat,18,"C-02-31,JLN BDR SRI PERMAISURI 1",SRI PENARA,170000,2017,263.2255347,null
28/02/2017,60,646,Low-Cost Flat,18,"D-21-11,JLN SRI PERMAISURI 1",SRI PENARA,170000,2017,263.2255347,null
13/02/2018,60,646,Low-Cost Flat,18,"A-06-35,JLN SRI PERMAISURI 1",SRI PENARA,170000,2018,263.2255347,null
1/2/2020,60.385,650,Low-Cost Flat,18,"A-6-18,JLN BDR SRI PERMAISURI",SRI PENARA,175000,2020,269.2398399,null
5/12/2017,60,646,Low-Cost Flat,18,"A-16-11,JLN SRI PERMAISURI 1",SRI PENARA,175000,2017,270.9674622,null
11/6/2017,60,646,Low-Cost Flat,18,"C-14-4,JLN SRI PERMAISURI 1",SRI PENARA,175000,2017,270.9674622,null
11/6/2017,60,646,Low-Cost Flat,18,"C-14-4,JLN SRI PERMAISURI 1",SRI PENARA,175000,2017,270.9674622,null
27/02/2017,60,646,Low-Cost Flat,18,"D-02-03,JLN SRI PERMAISURI 1",SRI PENARA,175000,2017,270.9674622,null
6/9/2017,60,646,Low-Cost Flat,18,"A-13-32,JLN SRI PERMAISURI 1",SRI PENARA,175000,2017,270.9674622,null
22/08/2017,60.385,650,Low-Cost Flat,18,"A-16-05,JLN BDR SRI PERMAISURI",SRI PENARA,180000,2017,276.9324068,null
17/08/2017,60.385,650,Low-Cost Flat,18,"C-7-16,JALAN PERMAISURI 1",SRI PENARA,180000,2017,276.9324068,null
